uf,codigo_escola,nome_escola,dependencia_adm,reprovacao_fundamental_total,reprovacao_medio_total,evasao_fundamental_total,evasao_medio_total
ES,32082398,CE FIORIRE,Privada,0,,0,
ES,32083963,ESCOLA DOM ANTONIUS,Privada,0,,0,
ES,32083998,ESCOLA MONTESSORI NOVO TEMPO,Privada,0,,0,
ES,32097409,EMEF ROSELI PIRES CLEMENTE,Pública,7,,0,
ES,32097425,EMEFTI AYRTON SENNA,Pública,2.2,,0,
ES,32097603,CEFM IN PACTO,Privada,0.5,4.8,0,0
ES,32101899,ESCOLA PARA A VIDA PROFESSOR MESQUITA NETO,Privada,0,,0,
ES,32118007,ECORM DA REGIAO DO CORREGO SECO,Pública,0,,0,
ES,32033397,EMEIEF LUIZ MONICO,Pública,0,,0,
ES,32033532,EMEIEF JOSEPHIR BOSCHETTI,Pública,0,,0,
ES,32033540,EEEFM DAVID ROLDI,Pública,,0,,0
ES,32033583,EMEIEF DARLY NERTY VERVLOET,Pública,0,,0,
ES,32069618,EMEIEF SANTA JULIA,Pública,0,,0,
ES,32083181,EMEIEF VALE DO CANAA,Pública,0.4,,0,
ES,32035390,EEEFM CAMPINHO,Pública,1,,0,
ES,32035403,EEEFM GETULIO PIMENTEL LOUREIRO,Pública,1,,0.7,
ES,32035411,EMEF CASCATA,Pública,6.4,,0,
ES,32035420,EMEF DIVINOPOLIS PASTOR OLIVEIRA DE ARAUJO,Pública,3.3,,0,
ES,32035438,EMEF DJANIRA MARIA DE ARAUJO,Pública,4.3,,0,
ES,32035446,EMEF JARDIM BELA VISTA,Pública,8.6,,0,
ES,32035454,EMEF PROF ALBA LILIA C MIGUEL,Pública,4.3,,0,
ES,32035462,EMEF SAO MARCOS,Pública,6.1,,0,
ES,32035470,EEEF PROFESSORA ADEVALNI AZEVEDO,Pública,1.5,,0,
ES,32035500,EEEFM PROFESSOR JOAO ANTUNES DAS DORES,Pública,0,0.5,1.4,6.2
ES,32035519,EEEFM PROF JOAO LOYOLA,Pública,,2.2,,0.9
ES,32035527,EEEM CLOVIS BORGES MIGUEL,Pública,,1.5,,0
ES,32035594,EMEF SERRANA,Pública,1.2,,0,
ES,32035667,EMEF BELVEDERE,Pública,4.8,,0.2,
ES,32035829,CE LEVINO FANZERES,Privada,0,,0,
ES,32035870,COLEGIO ALTERNATIVO,Privada,1.1,2.4,0,0
ES,32035896,CENTRO EDUCACIONAL DINAMICO LTDA ME,Privada,0,,0,
ES,32035900,EMEF DR HELIO FERRAZ,Pública,4.6,,0,
ES,32035926,CE HENRIQUE VALENTIM,Privada,0.2,,0,
ES,32036027,EEEF PREFEITO JOSE MARIA MIGUEL FEU ROSA,Pública,1.4,,0,
ES,32036043,EMEF AMERICO GUIMARAES COSTA,Pública,12.7,,0,
ES,32036051,EEEFM ANTONIO ENGRACIO DA SILVA,Pública,4.3,,0.5,
ES,32036060,EEEFM ANTONIO LUIZ VALIATI,Pública,1.2,,0,
ES,32036086,EEEFM ARLINDO FERREIRA LOPES,Pública,0.2,,0.7,
ES,32036094,EEEF CARAPEBUS,Pública,0,,0,
ES,32036116,EEEFM D JOAO BATISTA DA MOTTA E ALBUQUERQUE,Pública,3.9,,0,
ES,32036124,EEEFM ELICE BAPTISTA GAUDIO,Pública,3.9,11.8,0.5,3.2
ES,32036132,EMEF ELPIDIA COIMBRA,Pública,2.5,,0.5,
ES,32036140,EMEF FEU ROSA,Pública,4.7,,0,
ES,32036159,EMEF FLOR DE CACTUS,Pública,4.9,,0,
ES,32036167,EEEF JONES JOSE DO NASCIMENTO,Pública,2.3,,0,
ES,32036175,EEEF JUDITH LEAO CASTELO RIBEIRO,Pública,0.5,,0,
ES,32036183,EEEF MANOEL LOPES,Pública,0.8,,0.2,
ES,32036191,EEEFM MARIA PENEDO,Pública,3.9,,0,
ES,32036205,EEEFM MARINETE DE SOUZA LIRA,Pública,1.8,1.5,0,0.1
ES,32036213,EEEFM MARINGA,Pública,4.8,,0,
ES,32036221,EEEFM MESTRE ALVARO,Pública,0.3,,0,
ES,32036230,EMEF MINISTRO PETRONIO PORTELLA,Pública,4.9,,0,
ES,32036248,EMEF ALTAIR SIQUEIRA COSTA,Pública,8.4,,0,
ES,32036264,EMEF ANTONIO VIEIRA DE REZENDE,Pública,7.8,,0.3,
ES,32036272,EMEF AUGUSTO RUSCHI,Pública,5,,0.5,
ES,32036299,EMEF AURENIRIA CORREA PIMENTEL,Pública,18.2,,0.1,
ES,32036310,EMEF DINORAH PEREIRA BARCELLOS,Pública,3.3,,0,
ES,32036345,EMEF GOVERNADOR CARLOS LINDEMBERG,Pública,7.2,,0,
ES,32036353,EMEF IRMA DULCE,Pública,6.5,,0.2,
ES,32036361,EMEF JONAS FARIAS,Pública,13.9,,0.8,
ES,32036370,EMEF LACY ZULEICA NUNES,Pública,5.8,,0,
ES,32036396,EMEF OLIVINA SIQUEIRA,Pública,2.6,,0,
ES,32036400,EMEF PADRE GABRIEL,Pública,5.8,,0,
ES,32036418,EMEF SAO DIOGO,Pública,4,,0,
ES,32036426,EMEF SONIA REGINA GOMES REZENDE FRANCO,Pública,6.8,,0,
ES,32036434,EMEF TANCREDO ALMEIDA NEVES,Pública,2.6,,0,
ES,32036442,EEEFM NOVA CARAPINA,Pública,1.3,1.4,1,2.4
ES,32036477,EEEFM MARIA JOSE ZOUAIN DE MIRANDA,Pública,2.6,1.2,0,0
ES,32036493,EEEFM PROF JURACI MACHADO,Pública,2,8.6,0.3,0.9
ES,32036507,EMEF PROFESSORA MARIA MAGDALENA PISA,Pública,12.6,,0,
ES,32036515,EMEF PROFESSORA ANNA GOMES,Pública,4.2,,0,
ES,32036523,EEEFM ROMULO CASTELLO,Pública,,2.6,,1.6
ES,32036531,EEEFM SIZENANDO PECHINCHA,Pública,,2,,4.6
ES,32036540,EEEF TAQUARA I,Pública,1.7,,0,
ES,32036558,EEEFM BELMIRO TEIXEIRA PIMENTA,Pública,0,0.8,0.7,3.9
ES,32036566,EEEFM CLOTILDE RATO,Pública,,9.8,,4.8
ES,32036574,EEEFM IRACEMA CONCEICAO SILVA,Pública,2.7,,0.1,
ES,32036582,EEEFM PROF HILDA MIRANDA NASCIMENTO,Pública,,1.8,,0
ES,32036671,ESCOLA MULTIPLA,Privada,0,0,0,0
ES,32036736,ESCOLA CRESCER E APRENDER,Privada,0,,0,
ES,32037163,EEEFM FRANCISCO NASCIMENTO,Pública,0,0,0,0
ES,32037171,EEEFM GERMANO ANDRE LUBE,Pública,0,,0.5,
ES,32037180,EEEFM JACARAIPE,Pública,3.7,4.1,0.8,7.3
ES,32037260,EEEFM SILVIO EGITO SOBRINHO,Pública,2.4,4,2.4,5.8
ES,32037279,EMEF MANOEL CARLOS DE MIRANDA,Pública,8.5,,0,
ES,32037317,CENTRO DE ATIV EDUCACIONAIS MUNDO LIVRE,Privada,1.6,,0,
ES,32037333,ESCOLA ADVENTISTA DA SERRA,Privada,1.1,,0,
ES,32037350,EEEFM LARANJEIRAS,Pública,1.9,13.5,0,0
ES,32037368,EEEFM ARISTOBULO BARBOSA LEAO,Pública,,0.9,,2.1
ES,32037392,ESCOLA LAURA NASCIMENTO LOUREIRO,Privada,0.1,,0,
ES,32037430,CE SAGRADO CORACAO DE JESUS,Privada,0,,0,
ES,32037465,EMEF LEONOR MIGUEL FEU ROSA,Pública,5.7,,0,
ES,32037473,EEEF VIRGINIO PEREIRA,Pública,0.2,,0.5,
ES,32037481,EMEF JULITE MIRANDA FREITAS,Pública,12.6,,0.1,
ES,32065213,ESCOLA OCEANUS,Privada,0,,0,
ES,32065248,COLEGIO AMERICANO BATISTA DE LARANJEIRAS - INSTITUTO ENSINAR BRASIL,Privada,0.2,0.9,0,0
ES,32065264,EEEFM FRANCISCA PEIXOTO MIGUEL,Pública,,0.6,,3.3
ES,32065310,COLEGIO APICE,Privada,0.7,2.4,0,0
ES,32065353,CE LINUS PAULING,Privada,0.4,1.5,0,0
ES,32065370,EEEFM PROF MARIA OLINDA DE OLIVEIRA MENEZES,Pública,0.5,3.2,0,0.3
ES,32066333,EEEFM ZUMBI DOS PALMARES - SERRA,Pública,4.5,3.4,0.1,1.5
ES,32066880,CE DARWIN GRANDE VITORIA,Privada,0,0,0,0
ES,32067704,EMEF PROF VALERIA MARIA MIRANDA,Pública,23.2,,0.6,
ES,32067712,EMEF PROF¿ AMELIA LOUREIRO BARROSO,Pública,5.1,,0.2,
ES,32067810,EMEF PROF NALY DA ENCARNACAO MIRANDA,Pública,12.8,,1.5,
ES,32067828,EMEF IRMA CLEUSA CAROLINA RODY COELHO,Pública,5.3,,0,
ES,32067836,EMEF NOVO HORIZONTE,Pública,3.4,,0.1,
ES,32067844,EMEF PROF LUIZ BAPTISTA,Pública,8.5,,0,
ES,32068034,EMEF MARIA ANSELMO,Pública,0.4,,0,
ES,32068743,EMEF PAULO FREIRE,Pública,7.3,,0.5,
ES,32070837,EMEF JOAO CALMON,Pública,5.6,,0,
ES,32070845,CENTRO EDUCACIONAL CASTELO,Privada,0.6,5.5,0,0
ES,32070853,EEEF FRANCISCO ALVES MENDES,Pública,1.5,,0,
ES,32073984,EMEF DOM HELDER PESSOA CAMARA,Pública,10.4,,0,
ES,32074247,EMEF PROF DARCY RIBEIRO,Pública,5.1,,0,
ES,32074425,EEEFM ANTONIO JOSE PEIXOTO MIGUEL,Pública,0,1.5,0,0.6
ES,32075103,EMEF JOAO PAULO II,Pública,4.1,,0,
ES,32075138,EMEF ALDARY NUNES,Pública,6.8,,0,
ES,32075146,EMEF JORGE AMADO,Pública,5.3,,0,
ES,32075154,EMEF PROF¿ AUREA MARIA ANDRADE SILVA FELICIO,Pública,2.2,,0,
ES,32075901,CE SERRANO - COLEGIO ALTERNATIVO,Privada,1.1,0,0,0
ES,32075944,ESCOLA SIENA - LARANJEIRAS,Privada,0,,0,
ES,32075979,IFES - CAMPUS SERRA,Pública,,3.1,,1.3
ES,32076134,EMEF HERBERT DE SOUZA,Pública,6.7,,0.3,
ES,32077513,EMEF ABEL BEZERRA,Pública,4.7,,0,
ES,32077530,EMEF LEONEL DE MOURA BRIZOLA,Pública,4.4,,0,
ES,32077734,EMEF CENTRO DE JACARAIPE,Pública,1.2,,0,
ES,32077785,EMEF PROFESSORA ANGELA MARIA PEREIRA BARCELOS,Pública,1.5,,0,
ES,32077831,SOCIEDADE EDUCACIONAL LINUS,Privada,0.9,0,0,0
ES,32078838,EMEF ISMENIO DE ALMEIDA VIDIGAL,Pública,1.3,,0.3,
ES,32078846,EMEF MANOEL VIEIRA LESSA,Pública,7.2,,0.4,
ES,32078897,EMEF ESPACO ALTERNATIVO JARDIM CARAPINA,Pública,1.3,,0,
ES,32079320,ESCOLA TECNICA CEDTEC,Privada,,2.5,,0
ES,32079796,EMEF BICANGA,Pública,2.1,,0,
ES,32079885,COLEGIO EOP EDUCAR ORIENTAR E PROGREDIR,Privada,0,,0,
ES,32080255,EMEF PROF MARIA ISTELA MODENESI,Pública,6.3,,2.3,
ES,32080735,EEEFM SERRA SEDE,Pública,1.3,,0,
ES,32081049,CENTRO EDUCACIONAL ALTERNATIVO KIDS,Privada,2,,0,
ES,32081090,EMEF MARIA HELENA BAIOCO VASCONCELOS,Pública,0,,0,
ES,32081138,EMEF CARLA PATRICIA DE OLIVEIRA PAULA,Pública,2.3,,0,
ES,32081146,ESCOLA SIENA,Privada,0.2,,0,
ES,32081618,CEEFMTI JOAQUIM BEATO,Pública,0,1.2,0.8,0
ES,32081774,EMEF ABRAHAO GOMES DE ARAUJO,Pública,1.5,,0,
ES,32082045,EMEF RUBEM ALVES,Pública,3.2,,0,
ES,32082223,CEEFMTI DR GETUNILDO PIMENTEL,Pública,2.7,2.6,1.8,4.2
ES,32082550,ESCOLA INTEGRA LTDA ME,Privada,1.3,,0,
ES,32082754,CENTRO DE EDUCACAO BASICA E PROFISSIONAL HENRIQUE MEYERFREUND - SESI,Privada,,0.3,,0
ES,32082886,ESCOLA DE ENSINO FUNDAMENTAL IDADE KIDS LTDA,Privada,0,,0,
ES,32083459,CENTRO EDUCACIONAL MARINHEIROS DO SABER,Privada,0.6,,0,
ES,32083483,CENTRO EDUCACIONAL ARCO IRIS,Privada,0,,0,
ES,32083718,CENTRO EDUCACIONAL MUNDO DO SABER - UNIDADE MORADA FUNDAMENTAL,Privada,0,,0,
ES,32083971,ESCOLA SANTA TEREZINHA,Privada,0,,0,
ES,32084161,ESCOLA BRASILEIRA CRISTA,Privada,0,,0,
ES,32093802,EMEF PROF IOLANDA SCHINEIDER RANGEL DA SILVA,Pública,2.5,,0,
ES,32094205,EMEF CIDADE POMAR,Pública,14.2,,0,
ES,32102100,EMEF NEUSA MARIA PEYNEAU,Pública,3.6,,0,
ES,32102127,EMEF VALERIANA ROSA CEZAR,Pública,10.3,,0,
ES,32123000,EMEF DOM JOSE MAURO PEREIRA BASTOS,Pública,4.3,,0.1,
ES,32124007,EMEF DE TEMPO INTEGRAL PROF EULALIA FALQUETTO GUSMANN,Pública,1.8,,0.2,
ES,32134010,EEEFM VILA NOVA DE COLARES,Pública,1.5,5.4,0,0.9
ES,32022999,EMEF ALEGRE,Pública,0,,0,
ES,32023014,EEEFM ARMANDO BARBOSA QUITIBA,Pública,,1.8,,1.8
ES,32023022,EMEF PROFESSORA MARIA DIVINA CAMPANHARO DA SILVA,Pública,0,,0,
ES,32023049,EMEF REGINA BOLSSANELLO FORNAZIER,Pública,0,,0,
ES,32023057,EMEF LUCILENE LIRA GAMA,Pública,1,,0,
ES,32023065,EMEF PROFESSOR ALBERTO STANGE JUNIOR,Pública,2.4,,0,
ES,32023170,EMEF VEREADOR JAIR FABRES PINTO,Pública,0,,0,
ES,32024460,CEMEIF JOSE MARTINS,Pública,0,,0,
ES,32071426,EMEF CIVICO MILITAR JOAO NEVES PEREIRA,Pública,6.8,,0.1,
ES,32078994,EMEF ALVARO MARQUES DE OLIVEIRA,Pública,0,,0,
ES,32079842,EEEFM CANDIDO PORTINARI,Pública,1.1,2.5,0,1.3
ES,32115040,EMEF PEDRO BALBINO DE MENEZES,Pública,0,,0,
ES,32058810,EMEB ANTONIO VAZZOLER,Pública,3.7,,0,
ES,32058829,EMEB JOAO DOMINGOS FASSARELLA,Pública,9.3,,0,
ES,32058853,EMEBTI SANTA MARIA,Pública,3.3,,0,
ES,32058870,EMEB TAQUARUSSU,Pública,10,,0,
ES,32058888,EMEB PEDRO MILANEZE ALTOE,Pública,7.6,,0,
ES,32058918,EEEFM PRESIDENTE LUEBKE,Pública,1.8,2,0,0
ES,32059124,EMEB SOSSEGO,Pública,0,,0,
ES,32059159,EMEB ALZIRA GOMES,Pública,8.6,,0,
ES,32059272,EMEB SANTO ANTONIO,Pública,0,,0,
ES,32059280,EMEB PEDRA BRANCA,Pública,0,,0,
ES,32059299,EMEB SANTANA,Pública,0,,0,
ES,32059310,EEEFM AGOSTINHO AGRIZZI,Pública,2.8,2.6,0,0
ES,32059329,EMEBTI JOSE HELVECIO ALTOE,Pública,6.6,,0,
ES,32059337,EMEB PROSPERIDADE,Pública,7,,0,
ES,32059426,EMEB ITABIRA,Pública,0,,0,
ES,32061552,EMEB FRADE,Pública,0,,0,
ES,32078170,EEEFM GUILHERME MILANEZE,Pública,,0,,0.5
ES,32083424,COLEGIO EXPOENTE DE VARGEM ALTA,Privada,0.7,0,0,0
ES,32030126,EMEF ATILIO PIZZOL,Pública,2,,0.2,
ES,32030134,EMEF CAXIXE,Pública,1.6,,0,
ES,32030142,EEEFM DOMINGOS PERIM,Pública,1.6,0,0,0
ES,32030150,EEEF LIBERAL ZANDONADI,Pública,0.2,,0,
ES,32030169,EMEIEF PINDOBAS,Pública,0.9,,0,
ES,32030177,EEEFM FIORAVANTE CALIMAN,Pública,1.3,5.3,0,0.4
ES,32071957,ESCOLA FUNDACAO DEOLINDO PERIM,Privada,2.5,2.8,0,0
ES,32073739,COOPEDUCAR CE E CULTURA SABER,Privada,0,0,0,0
ES,32115032,IFES - CAMPUS VENDA NOVA DO IMIGRANTE,Pública,,13.9,,0.2
ES,32037562,EMEF JOAO PAULO SOBRINHO,Pública,0,,0,
ES,32037589,EMPEF LUIZ LUBE,Pública,0,,0,
ES,32037597,EMEF ULISSES DOS SANTOS FILHO,Pública,0,,0,
ES,32037600,EMPEF NALY DO SACRAMENTO FREITAS,Pública,0,,0,
ES,32037619,EMEF ADAMASTOR FURTADO,Pública,1.5,,0,
ES,32037627,EMEF ALVIMAR SILVA,Pública,0,,0,
ES,32037635,EMEF CONSTANTINO JOSE VIEIRA,Pública,3.7,,0,
ES,32037643,EMEF ARACATIBA,Pública,0,,0,
ES,32037651,EMEF DORIVAL BRANDAO,Pública,4.3,,0,
ES,32037660,EMEF DR ARCILIO TONONI,Pública,0,,0,
ES,32037678,EMEF DR DENIZART SANTOS,Pública,1,,0,
ES,32037686,EMEF DR TANCREDO DE ALMEIDA NEVES,Pública,2.1,,0,
ES,32037694,EMEF EUZELIA LYRIO,Pública,0,,0,
ES,32037708,EMEF FRANCISCO ASSIS PEREIRA,Pública,0.6,,0,
ES,32037724,EMEF GISLENE SILVA QUEIROZ,Pública,0,,0,
ES,32037732,EMEF ORESTES SOUTO NOVAES,Pública,0,,0,
ES,32037740,EMEF PADRE ANTUNES SIQUEIRA,Pública,2.5,,0.5,
ES,32037767,EMEF WASHINGTON MARTINS FILHO,Pública,0,,0,
ES,32037775,EEEFM MARIA DE NOVAES PINHEIRO,Pública,1.9,1.6,2.5,4.7
ES,32037791,EEEFM NELSON VIEIRA PIMENTEL,Pública,0.6,3.7,0.6,0.5
ES,32037805,EMEF MARCILIO DE NORONHA,Pública,0,,0,
ES,32037856,EMUEF AILA PAIVA LUBE,Pública,0,,0,
ES,32037953,EMUEF PROFESSORA AGENILIA CORREA DA PENHA,Pública,0,,0,
ES,32065027,EEEM AUGUSTO RUSCHI,Pública,,2.7,,5.3
ES,32065043,CEEFMTI EWERTON MONTENEGRO GUIMARAES,Pública,0,0,0,0
ES,32065051,EEEM IRMA DULCE LOPES PONTE,Pública,,0.8,,2.3
ES,32065850,EMEFCM PROFESSORA DIVANETA LESSA DE MORAES,Pública,3.7,,0,
ES,32072937,EMEF SOTECO,Pública,0,,0,
ES,32076142,CE TELLES KOHLER - CETEK,Privada,0.4,,0,
ES,32081804,IFES - CAMPUS AVANCADO VIANA,Pública,,2.3,,0.5
ES,32082800,EMEFCM JOAO NATALICIO ALVES PEREIRA,Pública,1.3,,0,
ES,32006330,EEEFM PROF ANA PORTELA DE SA,Pública,,7.6,,0
ES,32006578,EMUEF PEDRO LABAREWSKI,Pública,0,,0,
ES,32007000,CEIER DE VILA PAVAO,Pública,5.4,0,0,0
ES,32007019,CMEA AGOSTINHO BATISTA VELOSO,Pública,2.6,,0,
ES,32007051,EMPEF CORREGO SANTO ESTEVAO,Pública,0,,0,
ES,32007078,CMEA ARTUR PAGUNG,Pública,0,,0,
ES,32007086,EMPEF SAO ROQUE DO ESTEVAO,Pública,0,,0,
ES,32008694,EMPEF MARIA PAGEL STORARI,Pública,3.4,,0,
ES,32008716,EMEF FRIDA TOHNES BUGE,Pública,0,,0,
ES,32008724,EMPEF WASCHINGTON DONDONI,Pública,0,,0,
ES,32008740,EMPEF CORREGO DAS FLORES,Pública,0,,0,
ES,32008759,EMPEFEI ANTONIO MOREIRA,Pública,0,,0,
ES,32008791,EMUEF CABECEIRA DA LAGINHA,Pública,0,,0,
ES,32008821,EMUEF CABECEIRA DO CORREGO GRANDE,Pública,0,,0,
ES,32008848,EMUEF CORREGO DA CUTIEIRA,Pública,0,,0,
ES,32008872,EMUEF CORREGO DO MAROTO,Pública,0,,0,
ES,32008899,EMUEF CORREGO DO TAMANDUA,Pública,0,,0,
ES,32008929,EMUEF CORREGO SANTA FILOMENA,Pública,0,,0,
ES,32008937,EMUEF CORREGO SAO SEBASTIAO,Pública,0,,0,
ES,32062001,CMEA LUIZA SOUZA BARROS,Pública,0.8,,0,
ES,32075383,EMEF PROFESSORA ESTHER DA COSTA SANTOS,Pública,0,,0,
ES,32008457,EMEIEF BERNARDO MANTOVANELLI,Pública,3.9,,0,
ES,32008481,EEEF VALERIO,Pública,0.4,,0,
ES,32008503,EEEFM ATILIO VIVACQUA,Pública,0,0,0,2.2
ES,32008520,EEUEF ALTO VALERIO,Pública,0,,0,
ES,32024096,EMEIEF WELTON ALTOE CALIMAN,Pública,0,,0,
ES,32024134,EEEFM FAZENDA AMORIM,Pública,0,,0,
ES,32024142,EMEF JURAMA,Pública,0,,0,
ES,32024177,EMEF MARIA LUIZA JORGE DOS REIS,Pública,3,,0,
ES,32024240,EEUEF CORREGO DO PAVAO,Pública,0,,0,
ES,32024355,EMUEF CORREGO DA SAUDE,Pública,0,,0,
ES,32024363,EMUEF CORREGO DA PEDRA ROXA,Pública,0,,0,
ES,32024410,EEUEF NOVA JERUSALEM,Pública,0,,0,
ES,32024428,EMEIEF PARAISO NOVO,Pública,0,,0,
ES,32024436,EMEF ARARIBOIA,Pública,0,,0,
ES,32075391,EMEF VIVA KAIO FREDY DARE GRIGOLETO,Pública,3.4,,1.6,
ES,32081014,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL EDUCACAO RURAL CAMPONESA CONJUNTO FAMILIAR DE AGOSTINHO PARTE,Pública,3.4,,0,
ES,32038160,CEIC,Privada,0,4.9,0,0
ES,32038178,CENTRO DE ENSINO CHARLES DARWIN,Privada,0,0,0,0
ES,32038186,CE OCEANO ATLANTICO,Privada,0.6,,0,
ES,32038194,CENTRO EDUCACIONAL PRAIA DA COSTA,Privada,1.5,0,0,0
ES,32038224,COLEGIO MARISTA NOSSA SENHORA DA PENHA,Privada,0.6,0.5,0,0
ES,32038240,COLEGIO SAO JOSE,Privada,1,3.9,0,0
ES,32038305,UMEF DESEMBARGADOR CANDIDO MARINHO,Pública,0,,0,
ES,32038330,CENTRO EDUCACIONAL CONEXAO,Privada,0,0,0,0
ES,32038348,CE MARILEIDE LEONE,Privada,1.7,,0,
ES,32038356,UMEF ANTONIO DEBARCELLOS,Pública,1.2,,0.4,
ES,32038364,UMEF CECILIA MARCHESI PAVESI,Pública,1.2,,0,
ES,32038372,UMEF CEL JOAQUIM FREITAS,Pública,0,,0,
ES,32038380,UMEF DEP MIKEIL CHEQUER,Pública,1.7,,0,
ES,32038399,UMEF DES FERREIRA COELHO,Pública,0.2,,0,
ES,32038402,UMEF IRMA FELICIANA GARCIA,Pública,0.8,,0.2,
ES,32038410,UMEF PROF THELMO TORRES,Pública,1.6,,0.4,
ES,32038429,UMEF NAYDES BRANDAO,Pública,0,,0,
ES,32038437,UMEF PROF LUIZ MALIZECK,Pública,3.6,,0.3,
ES,32038445,UMEF PROF NICE DE PAULA A SOBRINHO,Pública,1.3,,0,
ES,32038453,UMEF PROFESSOR ERNANI SOUZA,Pública,0,,0,
ES,32038461,EEEFM TERRA VERMELHA,Pública,0,0,0.6,0.7
ES,32038488,EEEFM AGENOR DE SOUZA LE,Pública,0,0.2,0,0.5
ES,32038496,EEEFM FRANCELINA CARNEIRO SETUBAL,Pública,,0.3,,0
ES,32038500,EEEFM LUIZ MANOEL VELLOZO,Pública,0,0.9,0,0
ES,32038526,COLEGIO PIO XII,Privada,1.2,6.3,0,0
ES,32038534,EEEFM PROF GERALDO COSTA ALVES,Pública,0,0,0,0
ES,32038640,CENTRO CASTRO ALVES DE ENSINO,Privada,0,,0,
ES,32038704,CE MESSINA,Privada,0,,0,
ES,32038720,ESCOLA SANTA ADAME,Privada,1.6,3.6,0,0
ES,32038755,EEEM GODOFREDO SCHNEIDER,Pública,,1.7,,0.1
ES,32038771,UMEF RUBEM BRAGA,Pública,0,,0,
ES,32038844,UMEFTI MACIONILIA MAURICIO BUENO,Pública,1.6,,1,
ES,32038852,EEEFM ADOLFINA ZAMPROGNO,Pública,3.5,2.2,0,0.2
ES,32038879,UMEF ANTONIA MALBAR,Pública,0.3,,0,
ES,32038887,UMEF BARAO DO RIO BRANCO,Pública,0,,0,
ES,32038895,UMEF MARIO CASANOVA,Pública,1.1,,0.3,
ES,32038909,UMEF ANA BERNARDES ROCHA,Pública,1.1,,0,
ES,32038917,UMEF ANTONIO BEZERRA DE FARIAS,Pública,1.8,,0,
ES,32038933,UMEF SATURNINO RANGEL MAURO,Pública,1.9,,0.2,
ES,32038941,EEEM DR FRANCISCO FREITAS LIMA,Pública,,0,,0
ES,32038950,UMEF GRACIANO NEVES,Pública,1.1,,0,
ES,32039000,ESCOLA ADVENTISTA DO IBES,Privada,0.4,,0,
ES,32039042,CESB CENTRO EDUCACIONAL SANTA BARBARA,Privada,1.5,,0,
ES,32039050,CE SANTA RITA DE CASSIA,Privada,1.9,2.2,0.5,4.4
ES,32039085,EEEM BENICIO GONCALVES,Pública,,0,,0.2
ES,32039107,UMEF PROF EMILIA DO ESP SANTO CARNEIRO,Pública,0,,0,
ES,32039123,UMEF GUILHERME SANTOS,Pública,4.3,,0,
ES,32039131,UMEF IZALTINA ALMEIDA FERNANDES,Pública,0.3,,0,
ES,32039140,EPG JOSE BONIFACIO,Privada,0.2,2.4,0,0
ES,32039158,UMEF JOSE SIQUEIRA SANTA CLARA,Pública,0.5,,0,
ES,32039166,UMEF MARINA BARCELLOS SILVEIRA,Pública,1.1,,0,
ES,32039190,UMEF ANTONIO PINTO RODRIGUES,Pública,0,,0,
ES,32039204,UMEF EDSON TAVARES DE SOUZA,Pública,0.2,,0,
ES,32039212,UMEF GIOVANI CAVALLIERI,Pública,0.5,,0,
ES,32039220,UMEF DIRETORA ZDMEA CAMARGO,Pública,1.9,,0,
ES,32039239,UMEF OFELIA ESCOBAR,Pública,1,,0,
ES,32039247,UMEF PEDRO HERKENHOFF,Pública,0.4,,1.2,
ES,32039280,UMEF PROFESSOR ZALUAR DIAS,Pública,0.4,,0,
ES,32039298,UMEF PROF RAYMUNDA DE MENDONCA,Pública,0.8,,0,
ES,32039310,UMEF RICARDINA STAMATO DA FONSECA,Pública,2.1,,0,
ES,32039336,CE EDUCACIONAL D DEMUNER,Privada,0.8,,0,
ES,32039352,CEEFMTI ASSISOLINA ASSIS ANDRADE,Pública,0,1.1,0,0
ES,32039387,EEEFM CATHARINA CHEQUER,Pública,0,0,0,0.6
ES,32039395,ESCOLA DE EDUCACACAO BASICA E PROFISSIONAL DOUTOR RONALDO YOUNG CARNEIRO DA ROCHA,Privada,0.4,1.9,0,0
ES,32039409,EEEFM FLORENTINO AVIDOS,Pública,,0.2,,0
ES,32039417,CEEFMTI PROFESSORA MAURA ABAURRE,Pública,0,0.5,0,0
ES,32039450,COLEGIO DUQUE DE CAXIAS,Privada,1.3,3,0,0
ES,32039476,ESCOLA LUTERANA,Privada,0,,0,
ES,32039484,CE ERLACH,Privada,1.4,,0,
ES,32039530,UMEF PROF¿ MARIA DA GLORIA DE FREITAS DUARTE,Pública,1,,0,
ES,32039549,UMEF GENERAL LUIZ EDMUNDO PINTO DE SOUZA E MELLO - ILHA DA JUSSARA,Pública,1.9,,1.8,
ES,32039565,EEEFM MARCILIO DIAS,Pública,,0,,0
ES,32039573,UMEF DEOLINDO PERIM,Pública,3,,0,
ES,32039581,UMEF DR TUFFY NADER,Pública,1.7,,0.9,
ES,32039590,UMEF REV WALDOMIRO MARTINS FERREIRA,Pública,3.3,,0,
ES,32039603,EEEFM JUDITH DA SILVA GOES COUTINHO,Pública,0,0,0,0
ES,32039654,CAT ARLETHE ZORZANELLI BUAIZ,Privada,0.5,0,0,0
ES,32039697,UMEF DANTE MICHELINI,Pública,0.5,,0,
ES,32039700,UMEF DOMINGOS JOSE MARTINS - VILA VELHA,Pública,1.5,,0,
ES,32039727,CEEFMTI GALDINO ANTONIO VIEIRA,Pública,0.5,7.9,0,0
